tag,preferred_cn,alternatives,category,post_count,confidence,source,notes
extra_arms,多只手臂,多腕|六本腕|四本腕|十本腕,0,8330,0.93,byzod+ai,来自byzod高质量包+清洗
stirrup_legwear,马镫袜,,0,8324,0.93,byzod+ai,来自byzod高质量包+清洗
checkered_floor,格子地板,,0,8323,0.93,byzod+ai,来自byzod高质量包+清洗
heart_pasties,心形乳贴,心形乳貼|心形乳贴|心形胸貼|心形胸贴,0,8322,0.93,byzod+ai,来自byzod高质量包+清洗
holding_spoon,拿着汤勺,,0,8321,0.93,byzod+ai,来自byzod高质量包+清洗
no_shirt,没穿衬衫,,0,8315,0.93,byzod+ai,来自byzod高质量包+清洗
puff_of_air,puff_of_air,气流,0,8312,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
syringe,注射器,注射器,0,8309,0.93,byzod+ai,来自byzod高质量包+清洗
unworn_panties,unworn_panties,没穿的胖次|脱下的胖次,0,8299,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
presenting_armpit,展示腋窝,腋は性器|腋見せのポーズ|腋見せ,0,8299,0.93,byzod+ai,来自byzod高质量包+清洗
pink_hairband,粉色发带,,0,8291,0.93,byzod+ai,来自byzod高质量包+清洗
multicolored_dress,多色款连衣裙,,0,8283,0.93,byzod+ai,来自byzod高质量包+清洗
soaking_feet,泡脚,足を浸す,0,8282,0.93,byzod+ai,来自byzod高质量包+清洗
print_gloves,印花手套,,0,8275,0.93,byzod+ai,来自byzod高质量包+清洗
magatama,勾玉,勾玉,0,8268,0.93,byzod+ai,来自byzod高质量包+清洗
mind_control,洗脑,洗脳|洗脳装置|洗脑|精神控制,0,8266,0.93,byzod+ai,来自byzod高质量包+清洗
big_hair,头发很多的,,0,8265,0.93,byzod+ai,来自byzod高质量包+清洗
picture_frame,相框,画框|相框|額縁,0,8264,0.93,byzod+ai,来自byzod高质量包+清洗
;o,;o,,0,8254,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
body_markings,身体上的纹路/图案,,0,8254,0.93,byzod+ai,来自byzod高质量包+清洗
showgirl_skirt,展会女郎装束,,0,8252,0.93,byzod+ai,来自byzod高质量包+清洗
weapon_on_back,背上的武器,,0,8244,0.93,byzod+ai,来自byzod高质量包+清洗
fox_shadow_puppet,狐狸手势,キツネの影絵,0,8243,0.93,byzod+ai,来自byzod高质量包+清洗
animal_ear_headphones,animal_ear_headphones,,0,8242,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
huge_penis,大阴茎,爆根|超根|極上の竿|巨根ショタ|ロリ巨根,0,8226,0.93,byzod+ai,来自byzod高质量包+清洗
earphones,耳机,耳机|有线耳机,0,8225,0.93,byzod+ai,来自byzod高质量包+清洗
detached_wings,不与本体相连的翅膀,,0,8215,0.93,byzod+ai,来自byzod高质量包+清洗
leaf_on_head,头上的叶子,,0,8213,0.93,byzod+ai,来自byzod高质量包+清洗
unworn_skirt,unworn_skirt,没穿的裙子|脱下的裙子,0,8207,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
chalkboard,黑板,黒板|黑板,0,8194,0.93,byzod+ai,来自byzod高质量包+清洗
camouflage,迷彩,迷彩|迷彩柄,0,8189,0.93,byzod+ai,来自byzod高质量包+清洗
holding_fork,拿着餐叉,,0,8180,0.93,byzod+ai,来自byzod高质量包+清洗
purple_skin,紫色皮肤,紫肌,0,8179,0.93,byzod+ai,来自byzod高质量包+清洗
black_blindfold,黑色眼罩,,0,8179,0.93,byzod+ai,来自byzod高质量包+清洗
side-by-side,人物并排,横に並んで,0,8178,0.93,byzod+ai,来自byzod高质量包+清洗
aiming,瞄准,,0,8175,0.93,byzod+ai,来自byzod高质量包+清洗
arm_cannon,手炮,,0,8173,0.93,byzod+ai,来自byzod高质量包+清洗
torogao,淫荡的表情,トロ顔,0,8172,0.93,byzod+ai,来自byzod高质量包+清洗
reverse_cowgirl_position,背面骑乘位,背面騎乗位,0,8169,0.93,byzod+ai,来自byzod高质量包+清洗
lower_teeth_only,lower_teeth_only,,0,8161,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
holding_chopsticks,拿着筷子,,0,8156,0.93,byzod+ai,来自byzod高质量包+清洗
shorts_under_skirt,短裙里穿着短裤,安全裤,0,8144,0.93,byzod+ai,来自byzod高质量包+清洗
single_sock,单边穿着长袜,,0,8143,0.93,byzod+ai,来自byzod高质量包+清洗
chest_sarashi,裹胸带,裹胸布,0,8136,0.93,byzod+ai,来自byzod高质量包+清洗
two-tone_skin,双色皮肤,,0,8134,0.93,byzod+ai,来自byzod高质量包+清洗
white_neckerchief,白色领巾,,0,8127,0.93,byzod+ai,来自byzod高质量包+清洗
side_braids,披在两侧的两条辫子,,0,8111,0.93,byzod+ai,来自byzod高质量包+清洗
sandwiched,三人夹三明治,,0,8111,0.93,byzod+ai,来自byzod高质量包+清洗
bonnet,bonnet女帽,波奈特|婴儿帽,0,8110,0.93,byzod+ai,来自byzod高质量包+清洗
sheep_horns,羊角,,0,8105,0.93,byzod+ai,来自byzod高质量包+清洗
police_uniform,警服,東方警察,0,8098,0.93,byzod+ai,来自byzod高质量包+清洗
pencil,铅笔,,0,8091,0.93,byzod+ai,来自byzod高质量包+清洗
doughnut,甜甜圈,甜甜圈,0,8091,0.93,byzod+ai,来自byzod高质量包+清洗
the_pose,趴在地上并翘起脚,伏臥,0,8088,0.93,byzod+ai,来自byzod高质量包+清洗
splashing,飞溅,水しぶき,0,8088,0.93,byzod+ai,来自byzod高质量包+清洗
!!,!!,,0,8070,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
halter_dress,绕颈裙|衬衣式连衣裙|露背吊带裙,,0,8061,0.93,byzod+ai,来自byzod高质量包+清洗
linea_alba,平滑小腹,,0,8059,0.93,byzod+ai,来自byzod高质量包+清洗
polka_dot_bow,圆斑蝴蝶结,,0,8057,0.93,byzod+ai,来自byzod高质量包+清洗
arm_ribbon,手臂丝带,,0,8052,0.93,byzod+ai,来自byzod高质量包+清洗
pinstripe_pattern,细条纹图案,,0,8052,0.93,byzod+ai,来自byzod高质量包+清洗
trait_connection,角色特征有关联,特征相仿|性格相仿|经历相仿,0,8041,0.93,byzod+ai,来自byzod高质量包+清洗
bamboo,竹子,竹|笹|竹(植物),0,8041,0.93,byzod+ai,来自byzod高质量包+清洗
arm_garter,手臂袜带,,0,8037,0.93,byzod+ai,来自byzod高质量包+清洗
bra_visible_through_clothes,透过衣服可以看见,透过衣服可以看见胸罩|透けブラ,0,8022,0.86,byzod+ai,Byzod长描述→缩短主显示
striped_necktie,条纹领带,,0,8014,0.93,byzod+ai,来自byzod高质量包+清洗
collared_jacket,翻领夹克,,0,8009,0.93,byzod+ai,来自byzod高质量包+清洗
foreskin,包皮,包皮|仮性包茎,0,8007,0.93,byzod+ai,来自byzod高质量包+清洗
orange_skirt,橙色短裙,,0,7998,0.93,byzod+ai,来自byzod高质量包+清洗
kicking,踢,蹴り,0,7993,0.93,byzod+ai,来自byzod高质量包+清洗
ear_bow,（兽耳娘）耳部蝴蝶结,,0,7983,0.93,byzod+ai,来自byzod高质量包+清洗
aqua_background,水蓝色背景,,0,7982,0.93,byzod+ai,来自byzod高质量包+清洗
flag_print,旗帜印花,,0,7976,0.93,byzod+ai,来自byzod高质量包+清洗
undershirt,汗衫,,0,7968,0.93,byzod+ai,来自byzod高质量包+清洗
sad,悲伤的,悲しい|憂い|哀しい,0,7965,0.93,byzod+ai,来自byzod高质量包+清洗
yellow_nails,黄色指甲,,0,7964,0.93,byzod+ai,来自byzod高质量包+清洗
green_panties,绿色的内裤,,0,7961,0.93,byzod+ai,来自byzod高质量包+清洗
tiger_tail,虎尾,,0,7961,0.93,byzod+ai,来自byzod高质量包+清洗
other_focus,性别不定的非人角色,,0,7956,0.93,byzod+ai,来自byzod高质量包+清洗
leotard_under_clothes,内层穿着连衣裤,,0,7954,0.93,byzod+ai,来自byzod高质量包+清洗
content_rating,content_rating,R指定マーク,0,7954,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
singing,唱歌,歌う,0,7947,0.93,byzod+ai,来自byzod高质量包+清洗
feet_up,翘起脚,,0,7947,0.93,byzod+ai,来自byzod高质量包+清洗
television,电视,电视,0,7942,0.93,byzod+ai,来自byzod高质量包+清洗
house,房子,家,0,7932,0.93,byzod+ai,来自byzod高质量包+清洗
cum_string,拉丝的精液,,0,7922,0.93,byzod+ai,来自byzod高质量包+清洗
beach_umbrella,沙滩伞,,0,7903,0.93,byzod+ai,来自byzod高质量包+清洗
crescent_moon,新月,三日月|朏|弦月|上弦月|下弦月,0,7895,0.93,byzod+ai,来自byzod高质量包+清洗
holding_cigarette,手叼香烟,,0,7883,0.93,byzod+ai,来自byzod高质量包+清洗
green_footwear,绿色鞋类,,0,7861,0.93,byzod+ai,来自byzod高质量包+清洗
zzz,zzz（打呼噜）,,0,7857,0.93,byzod+ai,来自byzod高质量包+清洗
huge_weapon,大尺寸武器,大刀|大剣,0,7842,0.93,byzod+ai,来自byzod高质量包+清洗
flower-shaped_pupils,花形瞳孔,,0,7838,0.93,byzod+ai,来自byzod高质量包+清洗
electric_guitar,电吉他,,0,7833,0.93,byzod+ai,来自byzod高质量包+清洗
whistle,口哨,哨子,0,7810,0.93,byzod+ai,来自byzod高质量包+清洗
single_leg_pantyhose,单边穿着连裤袜,,0,7804,0.93,byzod+ai,来自byzod高质量包+清洗
frilled_hair_tubes,褶边发套,褶边发套（灵梦那种）,0,7798,0.86,byzod+ai,Byzod长描述→缩短主显示
sweater_lift,撩起毛衣,撩起毛衣（露出胸部）,0,7793,0.86,byzod+ai,Byzod长描述→缩短主显示
muneate,胸甲,胸当て|弓道护胸,0,7786,0.93,byzod+ai,来自byzod高质量包+清洗
button_gap,天使的小窗,天使の小窓,0,7785,0.93,byzod+ai,来自byzod高质量包+清洗
page_number,页码,,0,7785,0.93,byzod+ai,来自byzod高质量包+清洗
zouri,日式草鞋,草履,0,7782,0.93,byzod+ai,来自byzod高质量包+清洗
very_dark_skin,黑皮,黒人|黒い肌,0,7776,0.93,byzod+ai,来自byzod高质量包+清洗
yellow_footwear,黄色鞋类,,0,7769,0.93,byzod+ai,来自byzod高质量包+清洗
multiple_persona,多重形象的角色,,0,7766,0.93,byzod+ai,来自byzod高质量包+清洗
star_hat_ornament,星形帽子装饰,,0,7755,0.93,byzod+ai,来自byzod高质量包+清洗
voice_actor_connection,声优联动,中の人繋がり|中の人つながり|中の人ネタ|声優ネタ|声優ネタ集合絵,0,7752,0.93,byzod+ai,来自byzod高质量包+清洗
short_necktie,短领带,,0,7745,0.93,byzod+ai,来自byzod高质量包+清洗
mushroom,蘑菇,菌|蘑菇|菌类,0,7742,0.93,byzod+ai,来自byzod高质量包+清洗
nekomata,猫又,猫又|猫叉|猫股,0,7739,0.93,byzod+ai,来自byzod高质量包+清洗
print_dress,印花连衣裙,柄ワンピース|柄ワンピ,0,7737,0.93,byzod+ai,来自byzod高质量包+清洗
power_lines,电线,送電線|電線,0,7736,0.93,byzod+ai,来自byzod高质量包+清洗
fundoshi,兜裆布,褌|ふんどし娘,0,7731,0.93,byzod+ai,来自byzod高质量包+清洗
bear_ears,熊耳朵,熊耳,0,7722,0.93,byzod+ai,来自byzod高质量包+清洗
yawning,打哈欠,欠伸|打哈欠,0,7707,0.93,byzod+ai,来自byzod高质量包+清洗
black_suit,黑色西装,,0,7698,0.93,byzod+ai,来自byzod高质量包+清洗
tail_bow,尾巴系着蝴蝶结,,0,7694,0.93,byzod+ai,来自byzod高质量包+清洗
one-eyed,独眼,単眼|隻眼,0,7691,0.93,byzod+ai,来自byzod高质量包+清洗
mismatched_gloves,双色手套,,0,7683,0.93,byzod+ai,来自byzod高质量包+清洗
mountainous_horizon,山地地平线,,0,7675,0.93,byzod+ai,来自byzod高质量包+清洗
knees,膝盖,膝,0,7664,0.93,byzod+ai,来自byzod高质量包+清洗
black_halo,黑色halo,,0,7664,0.78,pattern,模式生成（颜色/服装/动作等）
tile_wall,格子纹墙面,瓷砖墙,0,7660,0.93,byzod+ai,来自byzod高质量包+清洗
hooded_coat,连帽外套,,0,7656,0.93,byzod+ai,来自byzod高质量包+清洗
ball_gag,口球,口球,0,7654,0.93,byzod+ai,来自byzod高质量包+清洗
pearl_necklace,珍珠项链,珍珠项链,0,7652,0.93,byzod+ai,来自byzod高质量包+清洗
internal_cumshot,内射断面图,,0,7652,0.93,byzod+ai,来自byzod高质量包+清洗
cookie,曲奇,曲奇|曲奇饼干,0,7647,0.93,byzod+ai,来自byzod高质量包+清洗
sakazuki,盃,盃,0,7641,0.93,byzod+ai,来自byzod高质量包+清洗
red_bra,红色胸罩,,0,7639,0.93,byzod+ai,来自byzod高质量包+清洗
doll_joints,玩偶球形关节,球体関節|人形|球体関節人形|人形娘,0,7634,0.93,byzod+ai,来自byzod高质量包+清洗
see-through_cleavage,see-through_cleavage,,0,7624,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
sniper_rifle,狙击步枪,狙撃銃,0,7621,0.93,byzod+ai,来自byzod高质量包+清洗
single_shoe,一只脚没穿鞋子,,0,7612,0.93,byzod+ai,来自byzod高质量包+清洗
shell,贝壳,壳|甲羅|殻|貝殻,0,7606,0.93,byzod+ai,来自byzod高质量包+清洗
shirt_pull,拉开衬衫,,0,7586,0.93,byzod+ai,来自byzod高质量包+清洗
competition_school_swimsuit,竞泳死库水,競スク,0,7583,0.93,byzod+ai,来自byzod高质量包+清洗
saucer,茶杯托,,0,7583,0.93,byzod+ai,来自byzod高质量包+清洗
cross_earrings,十字耳环,,0,7583,0.93,byzod+ai,来自byzod高质量包+清洗
sleeveless_jacket,无袖夹克,,0,7578,0.93,byzod+ai,来自byzod高质量包+清洗
green_gloves,绿色的手套,,0,7573,0.93,byzod+ai,来自byzod高质量包+清洗
sleepy,犯困的,,0,7569,0.93,byzod+ai,来自byzod高质量包+清洗
bobby_socks,美式短袜,,0,7568,0.93,byzod+ai,来自byzod高质量包+清洗
mini_top_hat,迷你礼帽,,0,7565,0.93,byzod+ai,来自byzod高质量包+清洗
green_halo,绿色halo,,0,7560,0.78,pattern,模式生成（颜色/服装/动作等）
tail_wagging,摇尾巴,摇尾巴,0,7560,0.93,byzod+ai,来自byzod高质量包+清洗
heads_together,头碰在一起,,0,7554,0.93,byzod+ai,来自byzod高质量包+清洗
print_panties,印花内裤,,0,7552,0.93,byzod+ai,来自byzod高质量包+清洗
bridge,桥,橋,0,7546,0.93,byzod+ai,来自byzod高质量包+清洗
black_shoes,黑色shoes,,0,7545,0.78,pattern,模式生成（颜色/服装/动作等）
beer,啤酒,,0,7544,0.93,byzod+ai,来自byzod高质量包+清洗
pink_theme,粉色主题,桃色|ピンク色,0,7542,0.93,byzod+ai,来自byzod高质量包+清洗
open_vest,敞开的背心,,0,7535,0.93,byzod+ai,来自byzod高质量包+清洗
lamppost,路灯,街灯|街燈|街路灯,0,7521,0.93,byzod+ai,来自byzod高质量包+清洗
bra_strap,内衣肩带,ブラ紐,0,7518,0.93,byzod+ai,来自byzod高质量包+清洗
dark_persona,黑化的,黒化|闇堕ち|悪堕ち|深海棲艦化|オルタ化,0,7518,0.93,byzod+ai,来自byzod高质量包+清洗
single_wing,单翼,片翼,0,7510,0.93,byzod+ai,来自byzod高质量包+清洗
poolside,在泳池边,,0,7503,0.93,byzod+ai,来自byzod高质量包+清洗
downblouse,胸部走光,胸チラ,0,7486,0.93,byzod+ai,来自byzod高质量包+清洗
coffee,咖啡,珈琲,0,7484,0.93,byzod+ai,来自byzod高质量包+清洗
bound_legs,腿被束缚,足枷|足かせ,0,7483,0.93,byzod+ai,来自byzod高质量包+清洗
insect_wings,昆虫翅膀,,0,7476,0.93,byzod+ai,来自byzod高质量包+清洗
:|,无语,,0,7455,0.93,byzod+ai,来自byzod高质量包+清洗
tape,胶布,,0,7451,0.93,byzod+ai,来自byzod高质量包+清洗
sanpaku,三白眼,三白|三白眼|四白眼,0,7451,0.93,byzod+ai,来自byzod高质量包+清洗
partially_unzipped,只拉上部分拉链,,0,7441,0.93,byzod+ai,来自byzod高质量包+清洗
cushion,坐垫,,0,7433,0.93,byzod+ai,来自byzod高质量包+清洗
hand_on_own_stomach,手放肚子上,,0,7428,0.93,byzod+ai,来自byzod高质量包+清洗
reclining,斜倒斜躺姿势,,0,7425,0.93,byzod+ai,来自byzod高质量包+清洗
hammer,锤子,槌|鎚,0,7424,0.93,byzod+ai,来自byzod高质量包+清洗
blinking,眨眼睛,,0,7417,0.93,byzod+ai,来自byzod高质量包+清洗
blank_eyes,无神的双眼,白目,0,7406,0.93,byzod+ai,来自byzod高质量包+清洗
clothed_male_nude_female,穿着衣服的男性和,穿着衣服的男性和裸女,0,7399,0.86,byzod+ai,Byzod长描述→缩短主显示
smoking_pipe,烟斗,烟斗,0,7387,0.93,byzod+ai,来自byzod高质量包+清洗
explosion,爆炸,爆発,0,7381,0.93,byzod+ai,来自byzod高质量包+清洗
holding_card,手持卡片,,0,7380,0.93,byzod+ai,来自byzod高质量包+清洗
fur-trimmed_cape,毛皮镶边斗篷,,0,7375,0.93,byzod+ai,来自byzod高质量包+清洗
watermelon,西瓜,西瓜|水瓜,0,7366,0.93,byzod+ai,来自byzod高质量包+清洗
blue_butterfly,蓝色的蝴蝶,,0,7358,0.93,byzod+ai,来自byzod高质量包+清洗
clipboard,写字板,用箋挟,0,7356,0.93,byzod+ai,来自byzod高质量包+清洗
two-tone_jacket,两色夹克,,0,7344,0.93,byzod+ai,来自byzod高质量包+清洗
uterus,子宫,子宮,0,7342,0.93,byzod+ai,来自byzod高质量包+清洗
recording,●REC,,0,7340,0.93,byzod+ai,来自byzod高质量包+清洗
plaid_bow,格子呢蝴蝶结,,0,7336,0.93,byzod+ai,来自byzod高质量包+清洗
striped_pantyhose,条纹连裤袜,条纹裤袜,0,7331,0.97,byzod+ai,[Manual] 
red_theme,红色主题,红调|赤|赤色,0,7330,0.97,byzod+ai,[Manual] 色调
tate_eboshi,乌纱帽,立乌帽子|日本古帽|立烏帽子|烏帽子|冠,0,7330,0.97,byzod+ai,[Manual] 传统帽饰
birthday,生日,生日场景|誕生日|生日|生贺,0,7322,0.97,byzod+ai,[Manual] 事件
multiple_horns,多角,多个角,0,7315,0.97,byzod+ai,[Manual] 特征
multicolored_bikini,多彩比基尼,多色泳装,0,7313,0.97,byzod+ai,[Manual] 
blood_on_hands,手上有血,血手|血迹,0,7313,0.97,byzod+ai,[Manual] 状态
multicolored_nails,多彩指甲,彩色美甲,0,7312,0.97,byzod+ai,[Manual] 
purple_bra,紫色胸罩,紫ブラ|紫下着,0,7307,0.93,byzod+ai,来自byzod高质量包+清洗
ooarai_school_uniform,大洗联队军服,,0,7290,0.93,byzod+ai,来自byzod高质量包+清洗
shy,害羞的,人見知り|恥ずかしがる,0,7280,0.93,byzod+ai,来自byzod高质量包+清洗
glaring,轻蔑的眼神|怒视,ジト目|怒视,0,7278,0.93,byzod+ai,来自byzod高质量包+清洗
pillow_hug,抱枕,,0,7272,0.93,byzod+ai,来自byzod高质量包+清洗
tomboy,假小子,お転婆|假小子|男人婆,0,7272,0.93,byzod+ai,来自byzod高质量包+清洗
grey_pantyhose,灰色裤袜,,0,7271,0.93,byzod+ai,来自byzod高质量包+清洗
gold,金色,金|金色元素|金|黄金|黄金化,0,7270,0.97,byzod+ai,[Manual] 颜色/材质（byzod'金'→自然'金色'）
falling,坠落,正在下落|掉落姿势|落ちる|落下,0,7269,0.97,byzod+ai,[Manual] 动态姿势（byzod'正在下坠的'→缩短）
torpedo,鱼雷胸,鱼雷型胸部|锥形乳|魚雷,0,7259,0.97,byzod+ai,[Manual] 身体特征（特定胸型，byzod'鱼雷'明确化）
anchor_hair_ornament,锚形发饰,锚发夹,0,7257,0.97,byzod+ai,[Manual] 具体可爱发饰
bare_pectorals,裸露胸肌,裸胸|男性胸部裸露,0,7247,0.97,byzod+ai,[Manual] 男性特征
fringe_trim,流苏装饰,穗边|流苏|流苏,0,7239,0.97,byzod+ai,[Manual] 标准装饰
cyborg,机械人,义体人|半机械|改造人間,0,7207,0.97,byzod+ai,[Manual] 科幻特征
clothes_grab,抓着衣服,拽衣服|拉衣摆,0,7205,0.97,byzod+ai,[Manual] 动作
floating_object,漂浮物,,0,7197,0.93,byzod+ai,来自byzod高质量包+清洗
prosthesis,义肢,假肢|机械义体|義肢|義手|義足,0,7191,0.97,byzod+ai,[Manual] 身体特征
giantess,女巨人,巨大娘|巨大化女性|巨大娘|巨大少女|巨大カップル,0,7191,0.97,byzod+ai,[Manual] 体型tag
panty_peek,内裤走光,胖次偷看|内裤边缘,0,7191,0.97,byzod+ai,[Manual] 经典走光tag
american_flag,美国国旗,星条旗|星条旗|アメリカ合衆国の国旗|合衆国旗|古き栄光,0,7189,0.97,byzod+ai,[Manual] 国旗元素
striped_bowtie,条纹领结,条纹蝴蝶结,0,7183,0.97,byzod+ai,[Manual] 标准
two-tone_shirt,双色衬衫,双色上衣,0,7181,0.97,byzod+ai,[Manual] 双色调服装
take_your_pick,任选其一,选哪个好呢|挑一个,0,7177,0.97,byzod+ai,[Manual] 互动/选择（byzod可爱表达保留）
earclip,耳夹,无耳洞耳饰,0,7175,0.97,byzod+ai,[Manual] 首饰
gakuran,学兰服,男生制服|黑校服|学蘭|学らん|学ラン,0,7175,0.97,byzod+ai,[Manual] 日本校服类型
bow-shaped_hair,蝴蝶结发型,发结|蝴蝶结头,0,7170,0.97,byzod+ai,[Manual] 发型
hand_on_own_ass,手抓臀部,手放屁股|手摸臀,0,7165,0.97,byzod+ai,[Manual] 姿势（自然简洁，替代byzod冗长）
dirty,脏污,弄脏|污渍|汚い|汚れ|不潔,0,7163,0.97,byzod+ai,[Manual] 状态
gradient_eyes,渐变眼,渐变瞳色|渐变色眼睛,0,7149,0.97,byzod+ai,[Manual] 眼睛
motorcycle,摩托车,机车,0,7149,0.97,byzod+ai,[Manual] 载具
bare_tree,枯木,枯れ木|枯树|秃树,0,7141,0.93,byzod+ai,来自byzod高质量包+清洗
green_pants,绿色裤子,,0,7136,0.97,byzod+ai,[Manual] 
holding_wand,持魔杖,拿权杖|手持魔棒,0,7129,0.97,byzod+ai,[Manual] 动作
yin_yang,阴阳,太极|阴阳图案|太極図|太极图|阴阳,0,7120,0.97,byzod+ai,[Manual] 符号
wine,葡萄酒,红酒,0,7117,0.97,byzod+ai,[Manual] （重复）
black_flower,黑花,黑色花朵,0,7113,0.97,byzod+ai,[Manual] 物品
animalization,动物化,兽化|拟兽|ケモ化|擬鳥化|ドラゴン化|动物化,0,7097,0.97,byzod+ai,[Manual] 变形
squatting_cowgirl_position,蹲姿女上位,蹲骑乘位|M字騎乗位|スパイダー騎乗位,0,7096,0.97,byzod+ai,[Manual] 性姿势（保留明确）
v-neck,V领,V字领口,0,7085,0.97,byzod+ai,[Manual] 经典领型
cow_tail,牛尾,奶牛尾巴,0,7082,0.97,byzod+ai,[Manual] 动物特征
white_bloomers,白色灯笼裤,白布伦马|白色运动短裤,0,7074,0.97,byzod+ai,[Manual] 经典女装
argyle_clothes,菱格纹衣服,菱形格纹|argyle,0,7063,0.97,ai_generated,[Manual] 清晰服装纹理
barbell_piercing,杠铃穿孔,杠铃钉|乳钉,0,7061,0.97,byzod+ai,[Manual] 穿孔饰品
green_kimono,绿色和服,绿着物,0,7059,0.97,byzod+ai,[Manual] 服装
book_stack,书堆,摞书|书塔|本の山,0,7057,0.97,byzod+ai,[Manual] 物品
fucked_silly,干到失神,被干傻|性交恍惚|高潮脑残|んほぉ系,0,7055,0.97,byzod+ai,[Manual] 社区常见表达（改进byzod过于直白'被肏到恍惚'）
nightgown,睡袍,睡裙|长睡衣|睡袍|睡裙,0,7051,0.97,byzod+ai,[Manual] 服装
no_mouth,无嘴,没画嘴|口部省略,0,7043,0.97,byzod+ai,[Manual] 风格/特征（byzod'没画出嘴'简化）
tentacle_sex,触手性交,触手奸|触手play|触手姦,0,7038,0.97,byzod+ai,[Manual] 经典触手tag（byzod'触手奸'保留核心）
hair_pulled_back,头发后拉,扎后发|头发束起,0,7038,0.97,byzod+ai,[Manual] 发型
purple_leotard,紫色紧身衣,紫色连体衣|体操服,0,7033,0.97,byzod+ai,[Manual] 服装
3:,3:,表情符号|特定颜文字|ひの字口,0,7032,0.97,ai_generated,[Manual] 符号/颜文字（无好中文，保留原样常见实践）
futon,被褥,日式被子|蒲团|布団,0,7028,0.97,byzod+ai,[Manual] 物品/场景
hands_on_own_cheeks,双手托脸,双手贴脸颊,0,7025,0.97,byzod+ai,[Manual] 可爱姿势
scissors,剪刀,剪子|剪刀|剪,0,7024,0.97,byzod+ai,[Manual] 物品
planted,栽种姿势,四肢着地|趴地,0,7022,0.97,byzod+ai,[Manual] 姿势
swivel_chair,转椅,旋转椅|办公椅,0,7021,0.97,ai_generated,[Manual] 家具
shorts_pull,拉下短裤,脱短裤姿势,0,7016,0.97,byzod+ai,[Manual] 动作
text_focus,文字焦点,文字元素强调|文字特写,0,7016,0.97,byzod+ai,[Manual] 构图/设计（byzod'文字元素'细化）
long_eyelashes,长睫毛,浓密睫毛,0,7016,0.97,byzod+ai,[Manual] 面部特征
yellow_gloves,黄色手套,,0,7015,0.97,byzod+ai,[Manual] 
fake_screenshot,伪截图,游戏截图风|同人截图梗,0,7011,0.97,byzod+ai,[Manual] 风格（byzod'同人向玩梗向的截图'缩短）
green_bowtie,绿色领结,,0,7006,0.97,byzod+ai,[Manual] 
shelf,架子,搁架|棚,0,6994,0.97,byzod+ai,[Manual] 
blue_sleeves,蓝色袖子,蓝袖,0,6990,0.97,byzod+ai,[Manual] 
vertical-striped_thighhighs,竖条纹过膝袜,竖纹大腿袜,0,6986,0.97,byzod+ai,[Manual] 
rimless_eyewear,无框眼镜,无框眼镜|縁無し眼鏡,0,6965,0.97,byzod+ai,[Manual] 眼镜类型
purple_necktie,紫色领带,,0,6965,0.93,byzod+ai,来自byzod高质量包+清洗
toeless_footwear,露指鞋,露趾鞋,0,6954,0.93,byzod+ai,来自byzod高质量包+清洗
thigh_holster,腿上系着带子或工,,0,6948,0.93,byzod+ai,来自byzod高质量包+清洗
median_furrow,median_furrow,背中线,0,6939,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
low-braided_long_hair,低辫长发,,0,6936,0.93,byzod+ai,来自byzod高质量包+清洗
bad_anatomy,错误的人体结构,糟糕的人体比例,0,6933,0.93,byzod+ai,来自byzod高质量包+清洗
oversized_object,大件物体,,0,6933,0.93,byzod+ai,来自byzod高质量包+清洗
robot_joints,机械关节,,0,6927,0.93,byzod+ai,来自byzod高质量包+清洗
cum_on_ass,射在臀上,精液射臀|屁股中出,0,6923,0.97,byzod+ai,[Manual] 液体tag
grey_halo,灰光环,灰色光圈,0,6913,0.97,ai_generated,[Manual] 效果
footjob,足交,足コキ,0,6910,0.93,byzod+ai,来自byzod高质量包+清洗
rainbow,彩虹,虹|彩虹,0,6904,0.93,byzod+ai,来自byzod高质量包+清洗
unconventional_maid,非标女仆装,特殊女仆服,0,6903,0.97,ai_generated,[Manual] 变种服装
planet,行星,惑星,0,6900,0.93,byzod+ai,来自byzod高质量包+清洗
backboob,背乳,背后可见胸部|背部乳房|裏乳,0,6899,0.97,byzod+ai,[Manual] 特征（简洁）
holding_ball,抱着球,,0,6894,0.93,byzod+ai,来自byzod高质量包+清洗
frilled_thighhighs,褶边过膝袜,,0,6893,0.93,byzod+ai,来自byzod高质量包+清洗
mixed-sex_bathing,男女混浴,混浴场景|混浴|水中結合,0,6876,0.97,ai_generated,[Manual] 场景
maebari,阴贴/乳贴,前貼り|前バリ,0,6869,0.93,byzod+ai,来自byzod高质量包+清洗
